PROJECT,DESCIPLINE,MASTER_REF,SOURCE_TYPE,UNIT,AREA,ISODRAWINGS,PIPINGCLASS,TOT_QTY,QTY_UOM,COMMODITYCODE,COMPLETE_FLAG,ISO_REV,DRAWING_TYPE,REVISION_DATE,GCP_NOM_DIAM,SIZE1_UOM,RCP_NOM_DIAM,SIZE2_UOM,SPEC_OVERRIDE,WORKSITE,DESCRIPTION,RECORD_TYPE,MODEL_CODE,ISODRAWINGSATTR1
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA1301CWS18,AA02_J,55.8,M,PIPEL00AA0B0,0,C01,D,4/17/2015,300,MM,,,1,S,PIPE SMLS SCH.STD A53-GR.B,PIPE,PIPE,209MA1301CWS18
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA1004WBB08,AA06_J,3,EA,GKFR0A0Z3000,0,C01,D,4/17/2015,,MM,,,1,S,GASKET FLAT RING CL. 150 CNAF,GASK,,209MA1004WBB08
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA1004WBB09,AA06_J,19.9,M,PIPEL00AA0C0,0,C01,D,4/17/2015,80,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,PIPE,209MA1004WBB09
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0729PAS09,AZ02_J,1,EA,REEBLL0AB0B0,0,C01,D,4/17/2015,150,MM,,,1,S,REDUCER ECC. BW SMLS SCH.STD X SCH.STD A234-WPB,COMP,REDE,209MA0729PAS09
NL006945,P,SITE,ISO,09MA,PP5120P20,209MA0907IAS16,AP10_J,75.8,M,PIPEP00DB0C0,0,C01,D,4/17/2015,100,MM,,,1,S,PIPE WLD SCH.10S A312-TP304L,PIPE,PIPE,209MA0907IAS16
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA1306CWR19,AA02_J,2,EA,E90BL00AB0B0,0,C01,D,4/17/2015,300,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E90LR,209MA1306CWR19
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0729PAS11,AZ02_J,48.7,M,PIPEL00AW0C0,0,C01,D,4/17/2015,100,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B GALV.,PIPE,PIPE,209MA0729PAS11
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0502OFL12,AA06_J,42.5,M,PIPEL00AA0C0,0,C01,D,4/17/2015,100,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,PIPE,209MA0502OFL12
NL006945,P,SITE,ISO,09MA,PP5120P20,209MA0013ASC07,AQ14_J,24.3,M,PIPEQ00D10B0,0,C01,D,4/17/2015,200,MM,,,1,S,PIPE SMLS SCH.40S A312-TP316/316L,PIPE,PIPE,209MA0013ASC07
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0101RAF06,AS03_J,51.1,M,PIPEQ00D40C0,0,C01,D,4/17/2015,100,MM,,,1,S,PIPE WLD SCH.40S A312 UNS N08904,PIPE,PIPE,209MA0101RAF06
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0306WDW03,AP11_J,1,EA,FLBL0AADB000,0,C01,D,4/17/2015,40,MM,,,1,S,FLANGE BLIND CL. 150 RF A182-F304L,COMP,FBLD,209MA0306WDW03
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA0101RAF10,AS03_J,1,EA,BROT0H0D5000,0,C01,D,4/17/2015,100,MM,,,1,S,BRANCH OUTLET THRD CL. 3000 A182-F904L,COMP,TOL,209MA0101RAF10
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0306WDW05,AP11_J,0.4,M,PIPEQ00DB0B0,0,C01,D,4/17/2015,40,MM,,,1,S,PIPE SMLS SCH.40S A312-TP304L,PIPE,FPIPE,209MA0306WDW05
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0306WDW05,AP11_J,0.2,M,PIPEQ00DB0B0,0,C01,D,4/17/2015,20,MM,,,1,S,PIPE SMLS SCH.40S A312-TP304L,PIPE,FPIPE,209MA0306WDW05
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0502OFL18,AA06_J,3,EA,GKFR0A0Z3000,0,C01,D,4/17/2015,,MM,,,1,S,GASKET FLAT RING CL. 150 CNAF,GASK,,209MA0502OFL18
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA0101RAF11,AS03_J,47.7,M,PIPEQ00D40C0,0,C01,D,4/17/2015,100,MM,,,1,S,PIPE WLD SCH.40S A312 UNS N08904,PIPE,PIPE,209MA0101RAF11
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0306WDW07,AP11_J,1,EA,REEBPP0DB0C0,0,C01,D,4/17/2015,300,MM,,,1,S,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,COMP,REDE,209MA0306WDW07
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0506DFL10,AA06_J,3,EA,GKFR0A0Z3000,0,C01,D,4/17/2015,,MM,,,1,S,GASKET FLAT RING CL. 150 CNAF,GASK,,209MA0506DFL10
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0506DFL10,AA06_J,1,EA,FLSW0AAA1000,0,C01,D,4/17/2015,25,MM,,,1,S,FLANGE SW CL. 150 RF A105,COMP,FSW,209MA0506DFL10
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0307SCL04,AA06_J,1,EA,FLSW0AAA1000,0,C01,D,4/17/2015,40,MM,,,1,S,FLANGE SW CL. 150 RF A105,COMP,FSW,209MA0307SCL04
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0307SCL05,AA06_J,4,EA,GKFR0A0Z3000,0,C01,D,4/17/2015,,MM,,,1,S,GASKET FLAT RING CL. 150 CNAF,GASK,,209MA0307SCL05
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0307SCL05,AA06_J,1,EA,FLSW0AAA1000,0,C01,D,4/17/2015,40,MM,,,1,S,FLANGE SW CL. 150 RF A105,COMP,FSW,209MA0307SCL05
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0506DFL18,AA06_J,4,EA,GKFR0A0Z3000,0,C01,D,4/17/2015,,MM,,,1,S,GASKET FLAT RING CL. 150 CNAF,GASK,,209MA0506DFL18
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0506DFL18,AA06_J,1,EA,FLSW0AAA1000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE SW CL. 150 RF A105,COMP,FSW,209MA0506DFL18
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA0101RAF16,AS03_J,40.5,M,PIPEQ00D40C0,0,C01,D,4/17/2015,100,MM,,,1,S,PIPE WLD SCH.40S A312 UNS N08904,PIPE,PIPE,209MA0101RAF16
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA0101RAF17,AS03_J,51.4,M,PIPEQ00D40C0,0,C01,D,4/17/2015,100,MM,,,1,S,PIPE WLD SCH.40S A312 UNS N08904,PIPE,PIPE,209MA0101RAF17
NL006945,P,SITE,ISO,09MA,PP5120P25,209MA0506DFL04,AA06_J,3,EA,GKFR0A0Z3000,0,C01,D,4/17/2015,,MM,,,1,S,GASKET FLAT RING CL. 150 CNAF,GASK,,209MA0506DFL04
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0308WDW02,AP11_J,1,EA,FLBL0AADB000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE BLIND CL. 150 RF A182-F304L,COMP,FBLD,209MA0308WDW02
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0308WDW03,AP11_J,23.6,M,PIPEP00DB0C0,0,C01,D,4/17/2015,250,MM,,,1,S,PIPE WLD SCH.10S A312-TP304L,PIPE,FPIPE,209MA0308WDW03
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0309WDW01,AP11_J,1,EA,FLSW0AADB000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE SW CL. 150 RF A182-F304L,COMP,FSW,209MA0309WDW01
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA0030ASC12,AQ14_J,4,EA,E90BQ00D20B0,0,C01,D,4/17/2015,150,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,COMP,E90LR,209MA0030ASC12
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA0030ASC13,AQ14_J,49.5,M,PIPEQ00D10B0,0,C01,D,4/17/2015,150,MM,,,1,S,PIPE SMLS SCH.40S A312-TP316/316L,PIPE,PIPE,209MA0030ASC13
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0309WDW03,AP11_J,1,EA,PNPPQ00DB0S0,0,C01,D,4/17/2015,25,MM,,,1,S,PIPE NIPPLE PBE L = 75 MM SCH.40S A312-TP304L,COMP,NIP,209MA0309WDW03
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0502OFL20,AA06_J,28.4,M,PIPEL00AA0C0,0,C01,D,4/17/2015,100,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,PIPE,209MA0502OFL20
NL006945,P,SITE,ISO,09MA,PP5120P26,209MA0030ASC14,AQ14_J,4,EA,E90BQ00D20B0,0,C01,D,4/17/2015,150,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,COMP,E90LR,209MA0030ASC14
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0309WDW04,AP11_J,33,M,PIPEP00DB0C0,0,C01,D,4/17/2015,150,MM,,,1,S,PIPE WLD SCH.10S A312-TP304L,PIPE,PIPE,209MA0309WDW04
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0309WDW06,AP11_J,1,EA,E90BP00DB0C0,0,C01,D,4/17/2015,150,MM,,,1,S,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,COMP,E90LR,209MA0309WDW06
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0310SCL01,AA06_J,1,EA,E90BL00AB0B0,0,C01,D,4/17/2015,400,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E90LR,209MA0310SCL01
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA0030ASC18,AQ14_J,47.2,M,PIPEQ00D10B0,0,C01,D,4/17/2015,150,MM,,,1,S,PIPE SMLS SCH.40S A312-TP316/316L,PIPE,PIPE,209MA0030ASC18
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA0030ASC18,AQ14_J,4,EA,E90BQ00D20B0,0,C01,D,4/17/2015,150,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,COMP,E90LR,209MA0030ASC18
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0310SCL03,AA06_J,1,EA,PNPPM00AB050,0,C01,D,4/17/2015,40,MM,,,1,S,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,COMP,NIP,209MA0310SCL03
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0310SCL03,AA06_J,1,EA,FLBL0AAA1000,0,C01,D,4/17/2015,40,MM,,,1,S,FLANGE BLIND CL. 150 RF A105,COMP,FBLD,209MA0310SCL03
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0310SCL03,AA06_J,1,EA,FLBL0AAA1000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE BLIND CL. 150 RF A105,COMP,FBLD,209MA0310SCL03
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0506DFL12,AA06_J,1,EA,ABARXB,0,C01,D,4/17/2015,25,MM,,,1,S,VALVE BALL FB FLGD CL. 150 RF CS BODY,COMP,BALLP,209MA0506DFL12
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA0301SCL11,AA06_J,1,EA,PNPPM00AB0S0,0,C01,D,4/17/2015,20,MM,,,1,S,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,COMP,NIP,209MA0301SCL11
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA0301SCL11,AA06_J,8,EA,STBT000YA000,0,C01,D,4/17/2015,,MM,,,1,S,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,BOLT,,209MA0301SCL11
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0502OFL20,AA06_J,1,EA,ABARXB,0,C01,D,4/17/2015,20,MM,,,1,S,VALVE BALL FB FLGD CL. 150 RF CS BODY,COMP,BALLP,209MA0502OFL20
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0315SCL02,AA06_J,1,EA,GKFR0A0Z3000,0,C01,D,4/17/2015,,MM,,,1,S,GASKET FLAT RING CL. 150 CNAF,GASK,,209MA0315SCL02
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0315SCL03,AA06_J,43,M,PIPEL00AA0C0,0,C01,D,4/17/2015,300,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,PIPE,209MA0315SCL03
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0506DFL08,AA06_J,1,EA,PNPPM00AB0S0,0,C01,D,4/17/2015,20,MM,,,1,S,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,COMP,NIP,209MA0506DFL08
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0301SCL16,AA06_J,2,EA,PNPPM00AB0S0,0,C01,D,4/17/2015,40,MM,,,1,S,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,COMP,NIP,209MA0301SCL16
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0315SCL04,AA06_J,3,EA,GKFR0A0Z3000,0,C01,D,4/17/2015,,MM,,,1,S,GASKET FLAT RING CL. 150 CNAF,GASK,,209MA0315SCL04
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0315SCL04,AA06_J,1,EA,PNPPM00AB0S0,0,C01,D,4/17/2015,20,MM,,,1,S,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,COMP,NIP,209MA0315SCL04
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0030ASC26,AQ14_J,4,EA,E90BQ00D20B0,0,C01,D,4/17/2015,150,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,COMP,E90LR,209MA0030ASC26
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0030ASC27,AQ14_J,33.7,M,PIPEQ00D10B0,0,C01,D,4/17/2015,150,MM,,,1,S,PIPE SMLS SCH.40S A312-TP316/316L,PIPE,PIPE,209MA0030ASC27
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0301SCL16,AA06_J,1,EA,FLSW0AAA1000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE SW CL. 150 RF A105,COMP,FSW,209MA0301SCL16
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0301SCL17,AA06_J,59.7,M,PIPEL00AA0C0,0,C01,D,4/17/2015,300,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,PIPE,209MA0301SCL17
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0301SCL17,AA06_J,2,EA,PNPPM00AB0S0,0,C01,D,4/17/2015,40,MM,,,1,S,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,COMP,NIP,209MA0301SCL17
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0301SCL17,AA06_J,1,EA,RGAZXE,0,C01,D,4/17/2015,40,MM,,,1,S,"GATE VALVES,,F.S.ASTM A105 NORMALIZED,800#,OS&Y NON RISING HW.,API602. API598/MSS-SP-61,SW",COMP,GATR,209MA0301SCL17
NL006945,P,SITE,ISO,09MA,PP5120P25,209MA0502OFL02,AA06_J,12,EA,STBT000YA000,0,C01,D,4/17/2015,,MM,,,1,S,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,BOLT,,209MA0502OFL02
NL006945,P,SITE,ISO,09MA,PP5120P25,209MA0506DFL03,AA06_J,1,EA,FLSW0AAA1000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE SW CL. 150 RF A105,COMP,FSW,209MA0506DFL03
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0301SCL19,AA06_J,20,EA,STBT000YA000,0,C01,D,4/17/2015,,MM,,,1,S,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,BOLT,,209MA0301SCL19
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0301SCL19,AA06_J,1,EA,RGAZXE,0,C01,D,4/17/2015,40,MM,,,1,S,"GATE VALVES,,F.S.ASTM A105 NORMALIZED,800#,OS&Y NON RISING HW.,API602. API598/MSS-SP-61,SW",COMP,GATR,209MA0301SCL19
NL006945,P,SITE,ISO,09MA,PP5120P25,209MA0502OFL05,AA06_J,21.4,M,PIPEL00AA0C0,0,C01,D,4/17/2015,100,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,PIPE,209MA0502OFL05
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0502OFL06,AA06_J,1,EA,BROS0H0A1000,0,C01,D,4/17/2015,100,MM,,,1,S,BRANCH OUTLET SW CL. 3000 A105,COMP,SOL,209MA0502OFL06
NL006945,P,SITE,ISO,09MA,PP5120P20,209MA0013ASC05,AQ14_J,41.6,M,PIPEQ00D10B0,0,C01,D,4/17/2015,200,MM,,,1,S,PIPE SMLS SCH.40S A312-TP316/316L,PIPE,PIPE,209MA0013ASC05
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0030ASC30,AQ14_J,2,EA,GKFR0A0Z1000,0,C01,D,4/17/2015,,MM,,,1,S,"GASKET FLAT RING CL. 150 REINFORCED PTFE, GARLOCK GYLON BLUE, STYLE 3504",GASK,,209MA0030ASC30
NL006945,P,SITE,ISO,09MA,PP5120P20,209MA0005ASC14,AQ14_J,63.6,M,PIPEQ00D10B0,0,C01,D,4/17/2015,200,MM,,,1,S,PIPE SMLS SCH.40S A312-TP316/316L,PIPE,PIPE,209MA0005ASC14
NL006945,P,SITE,ISO,09MA,PP5120P26,209MA0006ASC08,AQ14_J,4,EA,E90BQ00D20B0,0,C01,D,4/17/2015,200,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,COMP,E90LR,209MA0006ASC08
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA0005ASC03,AQ14_J,1,EA,GKFR0A0Z1000,0,C01,D,4/17/2015,,MM,,,1,S,"GASKET FLAT RING CL. 150 REINFORCED PTFE, GARLOCK GYLON BLUE, STYLE 3504",GASK,,209MA0005ASC03
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0314SCL11,AA06_J,2,EA,FLBL0AAA1000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE BLIND CL. 150 RF A105,COMP,FBLD,209MA0314SCL11
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0314SCL12,AA06_J,51.4,M,PIPEL00AA0C0,0,C01,D,4/17/2015,80,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,PIPE,209MA0314SCL12
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0314SCL13,AA06_J,20.4,M,PIPEL00AA0C0,0,C01,D,4/17/2015,80,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,PIPE,209MA0314SCL13
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0314SCL14,AA06_J,1,EA,PNPPM00AB050,0,C01,D,4/17/2015,20,MM,,,1,S,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,COMP,NIP,209MA0314SCL14
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0314SCL14,AA06_J,6,EA,E90BL00AB0B0,0,C01,D,4/17/2015,80,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E90LR,209MA0314SCL14
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0322SCL28,AA06_J,6,EA,E90BL00AB0B0,0,C01,D,4/17/2015,50,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E90LR,209MA0322SCL28
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0322SCL28,AA06_J,1,EA,FLBL0AAA1000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE BLIND CL. 150 RF A105,COMP,FBLD,209MA0322SCL28
NL006945,P,SITE,ISO,09MA,PP5120P25,209MA0322SCL08,AA06_J,4,EA,E90BL00AB0B0,0,C01,D,4/17/2015,50,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E90LR,209MA0322SCL08
NL006945,P,SITE,ISO,09MA,PP5120P25,209MA0322SCL09,AA06_J,1,EA,PNPPM00AB050,0,C01,D,4/17/2015,20,MM,,,1,S,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,COMP,NIP,209MA0322SCL09
NL006945,P,SITE,ISO,09MA,PP5120P25,209MA0322SCL09,AA06_J,1,EA,PNPPM00AB0S0,0,C01,D,4/17/2015,20,MM,,,1,S,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,COMP,NIP,209MA0322SCL09
NL006945,P,SITE,ISO,09MA,PP5120P25,209MA0322SCL11,AA06_J,26.6,M,PIPEL00AA0C0,0,C01,D,4/17/2015,50,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,FPIPE,209MA0322SCL11
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0322SCL15,AA06_J,1,EA,ABARXB,0,C01,D,4/17/2015,20,MM,,,1,S,VALVE BALL FB FLGD CL. 150 RF CS BODY,COMP,BALLP,209MA0322SCL15
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0322SCL18,AA06_J,1,EA,FLSW0AAA1000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE SW CL. 150 RF A105,COMP,FSW,209MA0322SCL18
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0322SCL18,AA06_J,8,EA,STBT000YA000,0,C01,D,4/17/2015,,MM,,,1,S,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,BOLT,,209MA0322SCL18
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0322SCL19,AA06_J,6,EA,E90BL00AB0B0,0,C01,D,4/17/2015,50,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E90LR,209MA0322SCL19
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0322SCL19,AA06_J,1,EA,FLSW0AAA1000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE SW CL. 150 RF A105,COMP,FSW,209MA0322SCL19
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0322SCL21,AA06_J,12,EA,STBT000YA000,0,C01,D,4/17/2015,,MM,,,1,S,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,BOLT,,209MA0322SCL21
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0322SCL24,AA06_J,2,EA,FLSW0AAA1000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE SW CL. 150 RF A105,COMP,FSW,209MA0322SCL24
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0322SCL27,AA06_J,1,EA,PNPPM00AB050,0,C01,D,4/17/2015,20,MM,,,1,S,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,COMP,NIP,209MA0322SCL27
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA0314SCL07,AA06_J,2,EA,FLBL0AAA1000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE BLIND CL. 150 RF A105,COMP,FBLD,209MA0314SCL07
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0510NAG02,AA07_J,36.5,M,PIPEL00AA0C0,0,C01,D,4/17/2015,200,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,PIPE,209MA0510NAG02
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0715IAS13,AP10_J,48.1,M,PIPEP00DB0C0,0,C01,D,4/17/2015,80,MM,,,1,S,PIPE WLD SCH.10S A312-TP304L,PIPE,PIPE,209MA0715IAS13
NL006945,P,SITE,ISO,09MA,PP5120P25,209MA0715IAS17,AP10_J,44.2,M,PIPEP00DB0C0,0,C01,D,4/17/2015,50,MM,,,1,S,PIPE WLD SCH.10S A312-TP304L,PIPE,PIPE,209MA0715IAS17
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0506DFL21,AA06_J,3,EA,GKFR0A0Z3000,0,C01,D,4/17/2015,,MM,,,1,S,GASKET FLAT RING CL. 150 CNAF,GASK,,209MA0506DFL21
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0202SLP01,AA06_J,1,EA,BROS0H0A1000,0,C01,D,4/17/2015,450,MM,,,1,S,BRANCH OUTLET SW CL. 3000 A105,COMP,SOL,209MA0202SLP01
NL006945,P,SITE,ISO,09MA,PP5120P34,209MA0204SLP13,AA06_J,2,EA,BROS0H0A1000,0,C01,D,4/17/2015,150,MM,,,1,S,BRANCH OUTLET SW CL. 3000 A105,COMP,SOL,209MA0204SLP13
NL006945,P,SITE,ISO,09MA,PP5120P25,209MA0212SLP02,AA06_J,22.6,M,PIPEL00AA0C0,0,C01,D,4/17/2015,50,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,FPIPE,209MA0212SLP02
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0202SLP02,AA06_J,0.4,M,PIPEL00AA0C0,0,C01,D,4/17/2015,250,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,FPIPE,209MA0202SLP02
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0202SLP03,AA06_J,56.4,M,PIPEL00AA0C0,0,C01,D,4/17/2015,450,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,FPIPE,209MA0202SLP03
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0202SLP03,AA06_J,1,EA,E45BL00AB0C0,0,C01,D,4/17/2015,450,MM,,,1,S,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,COMP,E45LR,209MA0202SLP03
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA0202SLP07,AA06_J,1,EA,PNPPM00AB050,0,C01,D,4/17/2015,20,MM,,,1,S,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,COMP,NIP,209MA0202SLP07
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA0202SLP07,AA06_J,1,EA,FLBL0AAA1000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE BLIND CL. 150 RF A105,COMP,FBLD,209MA0202SLP07
NL006945,P,SITE,ISO,09MA,PP5120P26,209MA0202SLP09,AA06_J,1,EA,BROS0H0A1000,0,C01,D,4/17/2015,450,MM,,,1,S,BRANCH OUTLET SW CL. 3000 A105,COMP,SOL,209MA0202SLP09
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA0202SLP10,AA06_J,2,EA,E45BL00AB0C0,0,C01,D,4/17/2015,450,MM,,,1,S,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,COMP,E45LR,209MA0202SLP10
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA0202SLP10,AA06_J,1,EA,CAPBL00AB0B0,0,C01,D,4/17/2015,250,MM,,,1,S,CAP BW SMLS SCH.STD A234-WPB,COMP,CAPBV,209MA0202SLP10
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0204SLP01,AA06_J,1,EA,GKFR0A0Z3000,0,C01,D,4/17/2015,,MM,,,1,S,GASKET FLAT RING CL. 150 CNAF,GASK,,209MA0204SLP01
