SOURCETYPE,DISIPLINE,MASTER REF,UNIT,AREA,ISO,ITR,IDENTCODE,GROUP,PART,TAGNUMBER,SIZE1,SIZE2,SIZE3,SIZE4,SHORT DESC,DESCRIPTION,QTY,UNIT,
ISO,P,SITE,09MA,PP5120P20,209MA0602WPD49,TAG WO MS, ,PJ,EL,BROS0H0DA000-150,150,, , ,BROS0H0DA000,BRANCH OUTLET SW CL. 3000 A182-F304,2,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0602WPD84,TAG WO MS, ,PG,GP,GKFR0A0Z2000,,, , ,GKFR0A0Z2000,GASKET FLAT RING CL. 150 NITRILE BUTADIENE  60��?SHORE A,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0602WPD85,TAG WO MS, ,PJ,EL,PNPPQ00DA0S0-25,25,, , ,PNPPQ00DA0S0,PIPE NIPPLE PBE L = 75 MM SCH.40S A312-TP304,2,EA,
ISO,P,SITE,09MA,PP5120P20,209MA0602WPD49,TAG WO MS, ,PF,FP,FLSW0AADA000-20,20,, , ,FLSW0AADA000,FLANGE SW CL. 150 RF A182-F304,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0602WPD86,TAG WO MS, ,PP,PS,PIPEP00DA0C0-150,150,, , ,PIPEP00DA0C0,PIPE WLD SCH.10S A312-TP304,36,M,
ISO,P,SITE,09MA,PP5120P27,209MA1101CSS07,TAG WO MS, ,PP,PS,PIPEM00AB0B0-25,25,, , ,PIPEM00AB0B0,PIPE SMLS SCH.XS A106-GR.B,0.2,M,
ISO,P,SITE,09MA,PP5120P27,209MA1101CSS07,TAG WO MS, ,PF,FP,FLSW0AAA1000-25,25,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA1101CSS07,TAG WO MS, ,PG,GP,GKFR0A0Z8000,,, , ,GKFR0A0Z8000,GASKET FLAT RING CL. 150 MICROCELLULAR PTFE  GARLOCK GYLON STYLE 3540,3,EA,
ISO,P,SITE,09MA,PP5120P26,209MA1306CWR21,TAG WO MS, ,PP,PS,PIPEL00AA0B0-300,300,, , ,PIPEL00AA0B0,PIPE SMLS SCH.STD A53-GR.B,45,M,
ISO,P,SITE,09MA,PP5120P27,209MA1306CWR23,TAG WO MS, ,PJ,EL,PLHT000A1000-20,20,, , ,PLHT000A1000,PLUG HEX. HEAD THRD A105,1,EA,
ISO,P,SITE,09MA,PP5120P19,209MA0907IAS25,TAG WO MS, ,PP,PS,PIPEP00DB0C0-50,50,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,16.2,M,
ISO,P,SITE,MA,PP5120P22,209MA0912PAS01,TAG WO MS, ,PP,PS,PIPEL00AW0C0-150,150,, , ,PIPEL00AW0C0,PIPE WLD SCH.STD A53-GR.B GALV.,8.1,M,
ISO,P,SITE,09MA,PP5120P23,209MA1101CSS12,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,8,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0801WDW05,TAG WO MS, ,PP,PS,PIPEP00DB0C0-300,300,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,53.8,M,
ISO,P,SITE,09MA,PP5120P23,209MA1101CSS14,TAG WO MS, ,PP,PS,PIPEL00AA0C0-150,150,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,46.2,M,
ISO,P,SITE,09MA,PP5120P23,209MA0801WDW06,TAG WO MS, ,PJ,EL,REEBPP0DB0C0-300,300,, , ,REEBPP0DB0C0,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0801WDW07,TAG WO MS, ,PP,PS,PIPEP00DB0C0-200,200,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,36.1,M,
ISO,P,SITE,09MA,PP5120P22,209MA1306CWR29,TAG WO MS, ,PJ,EL,PLHT000A1000-40,40,, , ,PLHT000A1000,PLUG HEX. HEAD THRD A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0801WDW08,TAG WO MS, ,PJ,EL,BROS0H0DB000-200,200,, , ,BROS0H0DB000,BRANCH OUTLET SW CL. 3000 A182-F304L,2,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0912PAS10,TAG WO MS, ,PJ,EL,TEEBL00AB0B0-100-100,100,100, , ,TEEBL00AB0B0,TEE EQUAL BW SMLS SCH.STD A234-WPB,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA1103CSS04,TAG WO MS, ,PJ,EL,BROS0H0A1000-80,80,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,1,EA,
ISO,P,SITE,09MA,PP5120P17,209MA1303CWS01,TAG WO MS, ,PJ,EL,PLHT000A1000-20,20,, , ,PLHT000A1000,PLUG HEX. HEAD THRD A105,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA1306CWR30,TAG WO MS, ,PF,FP,FLWNL2AA1000-600,600,, , ,FLWNL2AA1000,FLANGE WELDING NECK CL. 150  SERIES A RF SCH.STD A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA1306CWR31,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA1306CWR31,TAG WO MS, ,PP,PS,PIPEL00AA0C0-600,600,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,52.7,M,
ISO,P,SITE,09MA,PP5120P23,209MA1306CWR31,TAG WO MS, ,PV,VG,RBAYXA-40,40,, , ,RBAYXA,BALL VALVE REDUCED BORE SOCKET WELD / THREADED CL. 800 CS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA1306CWR31,TAG WO MS, ,PJ,EL,E90BL00AB0C0-600,600,, , ,E90BL00AB0C0,ELBOW 90 DEG. LR BW WLD SCH.STD A234-WPB,4,EA,
ISO,P,SITE,09MA,PP5120P23,209MA1306CWR31,TAG WO MS, ,PJ,EL,E45BL00AB0C0-600,600,, , ,E45BL00AB0C0,ELBOW 45 DEG. LR BW WLD SCH.STD A234-WPB,2,EA,
ISO,P,SITE,09MA,PP5120P23,209MA1306CWR32,TAG WO MS, ,PP,PS,PIPEL00AA0C0-600,600,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,36,M,
ISO,P,SITE,09MA,PP5120P23,209MA1306CWR33,TAG WO MS, ,PP,PS,PIPEL00AA0C0-650,650,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,35.4,M,
ISO,P,SITE,09MA,PP5120P22,209MA0801WDW10,TAG WO MS, ,PP,PS,PIPEQ00DB0B0-25,25,, , ,PIPEQ00DB0B0,PIPE SMLS SCH.40S A312-TP304L,0.1,M,
ISO,P,SITE,09MA,PP5120P19,209MA1407ASC01,TAG WO MS, ,PL,LM,STBT000Y1000,,, , ,STBT000Y1000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H  PTFE COATED,4,EA,
ISO,P,SITE,09MA,PP5120P19,209MA1408ASC01,TAG WO MS, ,PL,LM,STBT000Y1000,,, , ,STBT000Y1000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H  PTFE COATED,4,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0006ASC22,TAG WO MS, ,PL,LM,STBT000Y1000,,, , ,STBT000Y1000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H  PTFE COATED,8,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0008ASC16,TAG WO MS, ,PV,VG,APLRXV-25,25,, , ,APLRXV,VALVE PLUG FLGD CL. 150 RF SS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA1301CWS05,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA1301CWS05,TAG WO MS, ,PP,PS,PIPEL00AA0C0-600,600,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,52.5,M,
ISO,P,SITE,09MA,PP5120P23,209MA1301CWS05,TAG WO MS, ,PJ,EL,BROS0H0A1000-600,600,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,2,EA,
ISO,P,SITE,09MA,PP5120P23,209MA1301CWS05,TAG WO MS, ,PV,VG,RBAYXA-40,40,, , ,RBAYXA,BALL VALVE REDUCED BORE SOCKET WELD / THREADED CL. 800 CS BODY,2,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0832WDW04,TAG WO MS, ,PF,FP,FLBL0AADB000-20,20,, , ,FLBL0AADB000,FLANGE BLIND CL. 150 RF A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P35,209MA0105ASC01,TAG WO MS, ,PF,FP,FLWNQAAD3000-20,20,, , ,FLWNQAAD3000,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F316/316L,1,EA,
ISO,P,SITE,09MA,PP5120P35,209MA0105ASC02,TAG WO MS, ,PG,GP,GKFR0A0Z1000,,, , ,GKFR0A0Z1000,GASKET FLAT RING CL. 150 REINFORCED PTFE  GARLOCK GYLON BLUE,2,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0905IAS01,TAG WO MS, ,PP,PS,PIPEP00DB0C0-50,50,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,4.3,M,
ISO,P,SITE,09MA,PP5120P19,209MA0912PAS22,TAG WO MS, ,PP,PS,PIPEL00AW0C0-50,50,, , ,PIPEL00AW0C0,PIPE WLD SCH.STD A53-GR.B GALV.,37,M,
ISO,P,SITE,09MA,PP5120P36,209MA1306CWR01,TAG WO MS, ,PF,FP,FLWNLAAA1000-300,300,, , ,FLWNLAAA1000,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA1301CWS08,TAG WO MS, ,PP,PS,PIPEL00AA0B0-300,300,, , ,PIPEL00AA0B0,PIPE SMLS SCH.STD A53-GR.B,33.2,M,
ISO,P,SITE,09MA,PP5120P27,209MA0907IAS04,TAG WO MS, ,PJ,EL,E90BP00DB0C0-100,100,, , ,E90BP00DB0C0,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,2,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0907IAS06,TAG WO MS, ,PP,PS,PIPEP00DB0C0-100,100,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,37,M,
ISO,P,SITE,09MA,PP5120P19,209MA0926IAS01,TAG WO MS, ,PP,PS,PIPEP00DB0C0-50,50,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,4.1,M,
ISO,P,SITE,09MA,PP5120P19,209MA1306CWR06,TAG WO MS, ,PP,PS,PIPEM00AB0B0-40,40,, , ,PIPEM00AB0B0,PIPE SMLS SCH.XS A106-GR.B,0.2,M,
ISO,P,SITE,09MA,PP5120P19,209MA1306CWR06,TAG WO MS, ,PJ,EL,E90BL00AB0B0-300,300,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,6,EA,
ISO,P,SITE,09MA,PP5120P27,209MA1301CWS13,TAG WO MS, ,PJ,EL,PLHT000A1000-20,20,, , ,PLHT000A1000,PLUG HEX. HEAD THRD A105,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA1301CWS13,TAG WO MS, ,PJ,EL,BROS0H0A1000-300,300,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,1,EA,
ISO,P,SITE,09MA,PP5120P20,209MA1306CWR11,TAG WO MS, ,PP,PS,PIPEL00AA0B0-300,300,, , ,PIPEL00AA0B0,PIPE SMLS SCH.STD A53-GR.B,32,M,
ISO,P,SITE,09MA,PP5120P21,209MA0907IAS12,TAG WO MS, ,PJ,EL,BROBPP0DB000-100,100,, , ,BROBPP0DB000,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA1004WBB08,TAG WO MS, ,PF,FP,FLSW0AAA1000-20,20,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,2,EA,
ISO,P,SITE,09MA,PP5120P21,209MA1101CSS01,TAG WO MS, ,PP,PS,PIPEL00AA0C0-150,150,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,9.4,M,
ISO,P,SITE,09MA,PP5120P24,209MA0729PAS09,TAG WO MS, ,PP,PS,PIPEL00AW0C0-100,100,, , ,PIPEL00AW0C0,PIPE WLD SCH.STD A53-GR.B GALV.,27.2,M,
ISO,P,SITE,09MA,PP5120P24,209MA0729PAS10,TAG WO MS, ,PP,PS,PIPEL00AW0C0-100,100,, , ,PIPEL00AW0C0,PIPE WLD SCH.STD A53-GR.B GALV.,42.5,M,
ISO,P,SITE,09MA,PP5120P26,209MA1101CSS03,TAG WO MS, ,PP,PS,PIPEL00AA0C0-150,150,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,45,M,
ISO,P,SITE,09MA,PP5120P26,209MA1306CWR20,TAG WO MS, ,PJ,EL,PLHT000A1000-20,20,, , ,PLHT000A1000,PLUG HEX. HEAD THRD A105,1,EA,
ISO,P,SITE,09MA,PP5120P20,209MA0907IAS17,TAG WO MS, ,PJ,EL,REEBPP0DB0C0-100,100,, , ,REEBPP0DB0C0,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,1,EA,
ISO,P,SITE,09MA,PP5120P20,209MA0907IAS17,TAG WO MS, ,PP,PS,PIPEP00DB0C0-100,100,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,23.9,M,
ISO,P,SITE,09MA,PP5120P23,209MA0101RAF05,TAG WO MS, ,PJ,EL,E90BQ00D60C0-100,100,, , ,E90BQ00D60C0,ELBOW 90 DEG. LR BW WLD SCH.40S A403-WP904L,4,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0304SCL03,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,4,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0306WDW03,TAG WO MS, ,PP,PS,PIPEP00DB0C0-300,300,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,53.1,M,
ISO,P,SITE,09MA,PP5120P24,209MA0502OFL11,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,3,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0502OFL11,TAG WO MS, ,PV,VG,ABARXB-20,20,, , ,ABARXB,VALVE BALL FB FLGD CL. 150 RF CS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P19,209MA0014ASC03,TAG WO MS, ,PP,PS,PIPEQ00D10B0-200,200,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,31.1,M,
ISO,P,SITE,09MA,PP5120P24,209MA0502OFL13,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,3,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0502OFL14,TAG WO MS, ,PP,PS,PIPEL00AA0C0-100,100,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,27,M,
ISO,P,SITE,09MA,PP5120P22,209MA0306WDW04,TAG WO MS, ,PL,LM,STBT000Y1000,,, , ,STBT000Y1000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H  PTFE COATED,16,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0306WDW05,TAG WO MS, ,PP,PS,PIPEP00DB0C0-300,300,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,50.5,M,
ISO,P,SITE,09MA,PP5120P22,209MA0306WDW05,TAG WO MS, ,PJ,EL,E90BP00DB0C0-300,300,, , ,E90BP00DB0C0,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,6,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0502OFL16,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,12,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0502OFL16,TAG WO MS, ,PV,VG,ABARXB-20,20,, , ,ABARXB,VALVE BALL FB FLGD CL. 150 RF CS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P20,209MA0014ASC08,TAG WO MS, ,PP,PS,PIPEQ00D10B0-200,200,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,24.6,M,
ISO,P,SITE,09MA,PP5120P19,209MA0030ASC02,TAG WO MS, ,PJ,EL,E90BQ00D20B0-150,150,, , ,E90BQ00D20B0,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,2,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0307SCL04,TAG WO MS, ,PJ,EL,BROS0H0A1000-300,300,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0307SCL04,TAG WO MS, ,PJ,EL,PNPPM00AB0S0-40,40,, , ,PNPPM00AB0S0,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0307SCL05,TAG WO MS, ,PJ,EL,BROS0H0A1000-300,300,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,2,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0307SCL05,TAG WO MS, ,PJ,EL,E90BL00AB0B0-300,300,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,6,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0506DFL18,TAG WO MS, ,PJ,EL,PNPPM00AB0S0-20,20,, , ,PNPPM00AB0S0,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P20,209MA0030ASC08,TAG WO MS, ,PP,PS,PIPEQ00D10B0-150,150,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,64.2,M,
ISO,P,SITE,09MA,PP5120P23,209MA0308WDW02,TAG WO MS, ,PV,VG,RGAZXL-40,40,, , ,RGAZXL,VALVE GATE SW CL. 800 SS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0308WDW02,TAG WO MS, ,PF,FP,FLSW0AADB000-40,40,, , ,FLSW0AADB000,FLANGE SW CL. 150 RF A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0506DFL04,TAG WO MS, ,PF,FP,FLSW0AAA1000-20,20,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P20,209MA0301SCL03,TAG WO MS, ,PJ,EL,E90BL00AB0B0-300,300,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,6,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0309WDW03,TAG WO MS, ,PF,FP,FLBL0AADB000-25,25,, , ,FLBL0AADB000,FLANGE BLIND CL. 150 RF A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0502OFL20,TAG WO MS, ,PJ,EL,BROS0H0A1000-100,100,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,2,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0502OFL20,TAG WO MS, ,PF,FP,FLSW0AAA1000-20,20,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,2,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0502OFL20,TAG WO MS, ,PF,FP,FLBL0AAA1000-20,20,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,2,EA,
ISO,P,SITE,09MA,PP5120P26,209MA0030ASC14,TAG WO MS, ,PP,PS,PIPEQ00D10B0-150,150,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,50.6,M,
ISO,P,SITE,09MA,PP5120P27,209MA0030ASC16,TAG WO MS, ,PJ,EL,E90BQ00D20B0-150,150,, , ,E90BQ00D20B0,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,4,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0301SCL05,TAG WO MS, ,PJ,EL,E90BL00AB0B0-300,300,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,6,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0301SCL05,TAG WO MS, ,PF,FP,FLSW0AAA1000-20,20,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0309WDW06,TAG WO MS, ,PF,FP,FLWNPAADB000-150,150,, , ,FLWNPAADB000,FLANGE WELDING NECK CL. 150 RF SCH.10S A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0309WDW06,TAG WO MS, ,PP,PS,PIPEP00DB0C0-150,150,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,5.7,M,
ISO,P,SITE,09MA,PP5120P24,209MA0506DFL07,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,12,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0301SCL07,TAG WO MS, ,PF,FP,FLSW0AAA1000-20,20,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P26,209MA0301SCL09,TAG WO MS, ,PJ,EL,PNPPM00AB0S0-20,20,, , ,PNPPM00AB0S0,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0506DFL12,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,12,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0030ASC21,TAG WO MS, ,PJ,EL,E90BQ00D20B0-150,150,, , ,E90BQ00D20B0,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,4,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0301SCL11,TAG WO MS, ,PP,PS,PIPEL00AA0C0-300,300,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,50.8,M,
ISO,P,SITE,09MA,PP5120P27,209MA0301SCL11,TAG WO MS, ,PF,FP,FLBL0AAA1000-20,20,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0315SCL01,TAG WO MS, ,PF,FP,FLSW0AAA1000-20,20,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0030ASC22,TAG WO MS, ,PP,PS,PIPEQ00D10B0-150,150,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,46.4,M,
ISO,P,SITE,09MA,PP5120P22,209MA0030ASC22,TAG WO MS, ,PJ,EL,E90BQ00D20B0-150,150,, , ,E90BQ00D20B0,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,4,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0315SCL01,TAG WO MS, ,PV,VG,ABARXB-40,40,, , ,ABARXB,VALVE BALL FB FLGD CL. 150 RF CS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0315SCL02,TAG WO MS, ,PP,PS,PIPEL00AA0C0-300,300,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,23.5,M,
ISO,P,SITE,09MA,PP5120P24,209MA0506DFL08,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,3,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0030ASC23,TAG WO MS, ,PP,PS,PIPEQ00D10B0-25,25,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,0.1,M,
ISO,P,SITE,09MA,PP5120P27,209MA0301SCL13,TAG WO MS, ,PF,FP,FLSW0AAA1000-40,40,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0315SCL04,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,12,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0301SCL17,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,2,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0301SCL17,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,8,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0301SCL17,TAG WO MS, ,PF,FP,FLBL0AAA1000-40,40,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0506DFL03,TAG WO MS, ,PJ,EL,BROS0H0A1000-150,150,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,2,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0506DFL03,TAG WO MS, ,PV,VG,ABARXB-25,25,, , ,ABARXB,VALVE BALL FB FLGD CL. 150 RF CS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0506DFL03,TAG WO MS, ,PF,FP,FLBL0AAA1000-25,25,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0301SCL17,TAG WO MS, ,PF,FP,FLBL0AAA1000-20,20,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0301SCL21,TAG WO MS, ,PF,FP,FLWNLAAA1000-300,300,, , ,FLWNLAAA1000,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0304SCL02,TAG WO MS, ,PJ,EL,E90BL00AB0B0-150,150,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0502OFL08,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,3,EA,
ISO,P,SITE,09MA,PP5120P20,209MA0006ASC17,TAG WO MS, ,PP,PS,PIPEQ00D10B0-200,200,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,41.6,M,
ISO,P,SITE,09MA,PP5120P19,209MA0006ASC20,TAG WO MS, ,PP,PS,PIPEQ00D10B0-200,200,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,30.8,M,
ISO,P,SITE,09MA,PP5120P21,209MA0006ASC09,TAG WO MS, ,PJ,EL,E90BQ00D20B0-200,200,, , ,E90BQ00D20B0,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,6,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0314SCL11,TAG WO MS, ,PJ,EL,BROS0H0A1000-80,80,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,2,EA,
