PROJECT,DESCIPLINE,MASTER_REF,SOURCE_TYPE,UNIT_NO,AREA,ISODRAWINGS,PIPINGCLASS,TOT_QTY,QTY_UOM,COMMODITYCODE,COMPLETE_FLAG,ISO_REV,DRAWING_TYPE,REVISION_DATE,GCP_NOM_DIAM,SIZE1_UOM,RCP_NOM_DIAM,SIZE2_UOM,SPEC_OVERRIDE,WORKSITE,DESCRIPTION
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-634,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-635,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-636,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-637,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-638,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-639,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-640,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-641,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-642,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-643,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-644,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-645,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-694,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-695,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-696,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-697,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-698,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-699,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-700,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-701,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-702,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-703,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-704,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-705,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-706,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-748,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-749,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-750,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-751,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-752,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-753,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-754,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-812,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-813,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-814,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-815,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-816,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-817,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-818,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-819,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-820,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-821,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20730,KB064-L20730,VARIOUS,1,EA,209MA-SP-B-822,1,C01,D,3/26/2015,40,MM,,,0,,CONDENSATE COLLECTION  MANIFOLDS WITH IN BUILT PISTON VALVES & DRAIN VALVE;BODY: ASTM A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,8,EA,271K0-SP-H-061,1,C01,D,3/23/2015,25,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,21,EA,271K0-SP-H-062,1,C01,D,3/23/2015,50,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,3,EA,271K0-SP-H-063,1,C01,D,3/23/2015,100,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,4,EA,271K0-SP-H-064,1,C01,D,3/23/2015,200,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,3,EA,272D0-SP-H-421,1,C01,D,3/23/2015,20,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,119,EA,272D0-SP-H-422,1,C01,D,3/23/2015,25,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,24,EA,272D0-SP-H-423,1,C01,D,3/23/2015,40,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,8,EA,272D0-SP-H-424,1,C01,D,3/23/2015,50,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,9,EA,272D0-SP-H-425,1,C01,D,3/23/2015,80,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,12,EA,272D0-SP-H-426,1,C01,D,3/23/2015,100,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,76,EA,272D0-SP-H-427,1,C01,D,3/23/2015,150,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,106,EA,272D0-SP-H-428,1,C01,D,3/23/2015,200,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,21,EA,272D0-SP-H-429,1,C01,D,3/23/2015,250,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,36,EA,272D0-SP-H-430,1,C01,D,3/23/2015,350,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,4,EA,272D0-SP-H-431,1,C01,D,3/23/2015,500,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,7,EA,272U0-SP-H-181,1,C01,D,3/23/2015,50,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,9,EA,272U0-SP-H-182,1,C01,D,3/23/2015,80,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,50,EA,272U0-SP-H-183,1,C01,D,3/23/2015,100,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,17,EA,272U0-SP-H-184,1,C01,D,3/23/2015,150,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,106,EA,272U0-SP-H-185,1,C01,D,3/23/2015,200,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,27,EA,272U0-SP-H-186,1,C01,D,3/23/2015,250,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,2,EA,272U0-SP-H-187,1,C01,D,3/23/2015,300,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,50,EA,272U0-SP-H-188,1,C01,D,3/23/2015,350,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,69,EA,272U0-SP-H-189,1,C01,D,3/23/2015,400,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,48,EA,272U0-SP-H-190,1,C01,D,3/23/2015,500,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,11,EA,272U0-SP-H-191,1,C01,D,3/23/2015,600,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,12,EA,272U0-SP-H-192,1,C01,D,3/23/2015,25,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,8,EA,272U0-SP-H-193,1,C01,D,3/23/2015,40,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,6,EA,272U0-SP-H-194,1,C01,D,3/23/2015,50,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,10,EA,272U0-SP-H-195,1,C01,D,3/23/2015,100,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,40,EA,272U0-SP-H-196,1,C01,D,3/23/2015,150,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,17,EA,272U0-SP-H-197,1,C01,D,3/23/2015,200,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,20,EA,272U0-SP-H-198,1,C01,D,3/23/2015,250,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,8,EA,272V0-SP-H-541,1,C01,D,3/23/2015,25,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,21,EA,272V0-SP-H-542,1,C01,D,3/23/2015,50,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,3,EA,272V0-SP-H-543,1,C01,D,3/23/2015,100,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20740,KB064-L20740,VARIOUS,4,EA,272V0-SP-H-544,1,C01,D,3/23/2015,200,MM,,,0,,FLANGE GUARD (TRANSPARENT) WITH PH INDICATOR
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20750,KB064-L20750,VARIOUS,4,EA,271H0-SP-H-1401,1,C01,D,3/11/2015,400,MM,,,0,,CS PUDDLE FLANGE OF OD 406.4MM WITH 16 INCH SLEEVE PIPE OF SUITABLE THICKNESS
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20750,KB064-L20750,VARIOUS,2,EA,271K0-SP-H-0105,1,C01,D,3/11/2015,250,MM,,,0,,CS PUDDLE FLANGE OF OD 273MM WITH 10 INCH SLEEVE PIPE OF SUITABLE THICKNESS
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20750,KB064-L20750,VARIOUS,2,EA,272D0-SP-H-0712,1,C01,D,3/11/2015,200,MM,,,0,,CS PUDDLE FLANGE OF OD 219.1MM WITH 8 INCH SLEEVE PIPE OF SUITABLE THICKNESS
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20750,KB064-L20750,VARIOUS,6,EA,272D0-SP-H-0713,1,C01,D,3/11/2015,300,MM,,,0,,CS PUDDLE FLANGE OF OD 323.8MM WITH 12 INCH SLEEVE PIPE OF SUITABLE THICKNESS
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20750,KB064-L20750,VARIOUS,16,EA,272V0-SP-H-0907,1,C01,D,3/11/2015,450,MM,,,0,,CS PUDDLE FLANGE OF OD 457MM WITH 18 INCH SLEEVE PIPE OF SUITABLE THICKNESS
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20750,KB064-L20750,VARIOUS,2,EA,272V0-SP-H-0908,1,C01,D,3/11/2015,600,MM,,,0,,CS PUDDLE FLANGE OF OD 610MM WITH 24 INCH SLEEVE PIPE OF SUITABLE THICKNESS
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20750,KB064-L20750,VARIOUS,6,EA,272X0-SP-H-0301,1,C01,D,3/11/2015,450,MM,,,0,,CS PUDDLE FLANGE OF OD 457MM WITH 18 INCH SLEEVE PIPE OF SUITABLE THICKNESS
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20750,KB064-L20750,VARIOUS,2,EA,272X0-SP-H-0302,1,C01,D,3/11/2015,400,MM,,,0,,CS PUDDLE FLANGE OF OD 406.4MM WITH 16 INCH SLEEVE PIPE OF SUITABLE THICKNESS
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20750,KB064-L20750,VARIOUS,2,EA,272X0-SP-H-0303,1,C01,D,3/11/2015,200,MM,,,0,,CS PUDDLE FLANGE OF OD 219.1MM WITH 8 INCH SLEEVE PIPE OF SUITABLE THICKNESS
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20810,KB064-L20810,VARIOUS,1,EA,209WG-SP-E-001,1,C01,D,2/24/2015,80,MM,,,0,,T-TYPE STRAINER; 40 MESH; BW/ BE; CL 150; SCH.10S; BODY: SS304; MESH: SS316; BOLTED COVER; GASKET: N
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20810,KB064-L20810,VARIOUS,1,EA,209WG-SP-E-002,1,C01,D,2/24/2015,80,MM,,,0,,T-TYPE STRAINER; 40 MESH; BW/ BE; CL 150; SCH.10S; BODY: SS304; MESH: SS316; BOLTED COVER; GASKET: N
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20810,KB064-L20810,VARIOUS,1,EA,209WG-SP-E-003,1,C01,D,2/24/2015,80,MM,,,0,,T-TYPE STRAINER; 40 MESH; FLANGED;CL150;FF; BODY: SS316; MESH: SS316; BOLTED COVER; GASKET: NBR; 3.0
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20810,KB064-L20810,VARIOUS,1,EA,209WG-SP-E-004,1,C01,D,2/24/2015,80,MM,,,0,,T-TYPE STRAINER; 40 MESH; FLANGED;CL150;FF; BODY: SS316; MESH: SS316; BOLTED COVER; GASKET: NBR; 3.0
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20810,KB064-L20810,VARIOUS,1,EA,209WG-SP-E-061,1,C01,D,2/24/2015,100,MM,,,0,,T-TYPE STRAINER; 40 MESH; FLANGED;CL150;FF; BODY: SS316; MESH: SS316; BOLTED COVER; GASKET: NBR; 3.0
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20810,KB064-L20810,VARIOUS,1,EA,209WG-SP-E-062,1,C01,D,2/24/2015,100,MM,,,0,,T-TYPE STRAINER; 40 MESH; FLANGED;CL150;FF; BODY: SS316; MESH: SS316; BOLTED COVER; GASKET: NBR; 3.0
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20810,KB064-L20810,VARIOUS,1,EA,209WM-SP-E-001,1,C01,D,2/24/2015,150,MM,,,0,,T-TYPE STRAINER; 40 MESH; FLANGED;CS+EPDM LINED;FF ;CL150; BODY: CS + EPDM LINED ; MESH: SS316; BOLT
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20810,KB064-L20810,VARIOUS,1,EA,209WM-SP-E-002,1,C01,D,2/24/2015,150,MM,,,0,,T-TYPE STRAINER; 40 MESH; FLANGED;CS+EPDM LINED;FF ;CL150; BODY: CS + EPDM LINED ; MESH: SS316; BOLT
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20810,KB064-L20810,VARIOUS,1,EA,209WM-SP-E-061,1,C01,D,2/24/2015,300,MM,,,0,,T-TYPE STRAINER; 40 MESH; FLANGED;CS+EPDM LINED;FF ;CL150; BODY: CS + EPDM LINED ; MESH: SS316; BOLT
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20810,KB064-L20810,VARIOUS,1,EA,209WM-SP-E-062,1,C01,D,2/24/2015,300,MM,,,0,,T-TYPE STRAINER; 40 MESH; FLANGED;CS+EPDM LINED;FF ;CL150; BODY: CS + EPDM LINED ; MESH: SS316; BOLT
NL694500,P,SITE,BULK-REQ,ALL,KB064-L20810,KB064-L20810,VARIOUS,1,EA,209WM-SP-E-121,1,C01,D,2/24/2015,600,MM,,,0,,T-TYPE STRAINER; 40 MESH; FLANGED;CS+EPDM LINED;FF ;CL150; BODY: CS + EPDM LINED ; MESH: SS316; BOLT
